2017-06-03 01:51:30,639 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x15c6ba651f00005 type:create cxid:0x59321627 zxid:0x16 txntype:-1 reqpath:n/a Error Path:/chronos Error:KeeperErrorCode = NodeExists for /chronos
2017-06-03 01:51:30,641 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x15c6ba651f00005 type:create cxid:0x59321628 zxid:0x17 txntype:-1 reqpath:n/a Error Path:/chronos/state Error:KeeperErrorCode = NodeExists for /chronos/state
2017-06-03 01:51:30,642 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x15c6ba651f00005 type:create cxid:0x59321629 zxid:0x18 txntype:-1 reqpath:n/a Error Path:/chronos/state/state Error:KeeperErrorCode = NodeExists for /chronos/state/state
2017-06-03 01:51:33,732 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:37810
2017-06-03 01:51:33,733 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:37810
2017-06-03 01:51:33,735 - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x15c6ba651f00009 with negotiated timeout 10000 for client /127.0.0.1:37810
2017-06-03 01:51:33,801 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x15c6ba651f00009 type:create cxid:0x1 zxid:0x1b txntype:-1 reqpath:n/a Error Path:/marathon/leader-curator Error:KeeperErrorCode = NoNode for /marathon/leader-curator
2017-06-03 01:51:34,018 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:37811
2017-06-03 01:51:34,019 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:37811
2017-06-03 01:51:34,032 - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x15c6ba651f0000a with negotiated timeout 10000 for client /127.0.0.1:37811
2017-06-03 01:51:34,389 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x15c6ba651f00008 type:setData cxid:0x4 zxid:0x21 txntype:-1 reqpath:n/a Error Path:/marathon/state/internal:storage:version Error:KeeperErrorCode = NoNode for /marathon/state/internal:storage:version
2017-06-03 01:51:34,406 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x15c6ba651f0000a
2017-06-03 01:51:34,407 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /127.0.0.1:37811 which had sessionid 0x15c6ba651f0000a
2017-06-03 01:51:34,616 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:37812
2017-06-03 01:51:34,617 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /127.0.0.1:37812; will be dropped if server is in r-o mode
2017-06-03 01:51:34,617 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:37812
2017-06-03 01:51:34,627 - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x15c6ba651f0000b with negotiated timeout 10000 for client /127.0.0.1:37812
2017-06-03 01:51:34,717 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x15c6ba651f00008 type:setData cxid:0xa zxid:0x28 txntype:-1 reqpath:n/a Error Path:/marathon/state/framework-id/b/id Error:KeeperErrorCode = NoNode for /marathon/state/framework-id/b/id
2017-06-03 01:51:34,719 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x15c6ba651f00008 type:create cxid:0xb zxid:0x29 txntype:-1 reqpath:n/a Error Path:/marathon/state/framework-id/b Error:KeeperErrorCode = NoNode for /marathon/state/framework-id/b
